index,captured_at,device_id,sample_slot,scd40_temp,scd40_hum,sen55_temp,sen55_hum,scd40_offset_valid,scd40_offset,scd40_offset_raw,sen55_offset_valid,sen55_offset,sen55_offset_raw
210,2026-05-22T23:00:14.113509+00:00,ecosensor03,18,32.68,35.71,32.56,32.66,True,10.7,4007,True,-3.02,-604
211,2026-05-22T23:00:19.327732+00:00,ecosensor03,19,32.69,35.77,32.56,32.68,True,10.7,4007,True,-3.02,-604
212,2026-05-22T23:00:30.780623+00:00,ecosensor03,21,32.67,35.66,32.56,32.69,True,10.7,4007,True,-3.02,-604
213,2026-05-22T23:00:36.441081+00:00,ecosensor03,22,32.67,35.69,32.56,32.71,True,10.7,4007,True,-3.02,-604
214,2026-05-22T23:00:42.599357+00:00,ecosensor03,23,32.68,35.71,32.56,32.71,True,10.7,4007,True,-3.02,-604
215,2026-05-22T23:00:47.806760+00:00,ecosensor03,24,32.68,35.69,32.56,32.72,True,10.7,4007,True,-3.02,-604
216,2026-05-22T23:00:53.105233+00:00,ecosensor03,25,32.69,35.63,32.56,32.71,True,10.7,4007,True,-3.02,-604
217,2026-05-22T23:00:58.361285+00:00,ecosensor03,26,32.68,35.73,32.55,32.7,True,10.7,4007,True,-3.02,-604
218,2026-05-22T23:01:03.720138+00:00,ecosensor03,27,32.66,35.64,32.55,32.76,True,10.7,4007,True,-3.02,-604
219,2026-05-22T23:01:09.712235+00:00,ecosensor03,28,32.7,35.76,32.55,32.82,True,10.7,4007,True,-3.02,-604
220,2026-05-22T23:01:15.046137+00:00,ecosensor03,29,32.67,35.71,32.55,32.84,True,10.7,4007,True,-3.02,-604
221,2026-05-22T23:01:20.380445+00:00,ecosensor03,30,32.67,35.75,32.55,32.88,True,10.7,4007,True,-3.02,-604
222,2026-05-22T23:01:26.097890+00:00,ecosensor03,31,32.67,35.7,32.55,32.89,True,10.7,4007,True,-3.02,-604
223,2026-05-22T23:01:31.301495+00:00,ecosensor03,32,32.69,35.69,32.55,32.9,True,10.7,4007,True,-3.02,-604
224,2026-05-22T23:01:38.174639+00:00,ecosensor03,33,32.65,35.76,32.55,32.9,True,10.7,4007,True,-3.02,-604
225,2026-05-22T23:01:48.966337+00:00,ecosensor03,35,32.69,35.68,32.55,32.91,True,10.7,4007,True,-3.02,-604
226,2026-05-22T23:02:00.688231+00:00,ecosensor03,37,32.67,35.71,32.55,32.89,True,10.7,4007,True,-3.02,-604
227,2026-05-22T23:02:06.058062+00:00,ecosensor03,38,32.68,35.69,32.55,32.93,True,10.7,4007,True,-3.02,-604
228,2026-05-22T23:02:11.602164+00:00,ecosensor03,39,32.68,35.71,32.55,32.94,True,10.7,4007,True,-3.02,-604
229,2026-05-22T23:02:17.292794+00:00,ecosensor03,40,32.68,35.72,32.55,32.9,True,10.7,4007,True,-3.02,-604
230,2026-05-22T23:02:23.350760+00:00,ecosensor03,41,32.66,35.68,32.55,32.86,True,10.7,4007,True,-3.02,-604
231,2026-05-22T23:02:34.595435+00:00,ecosensor03,43,32.69,35.75,32.55,32.89,True,10.7,4007,True,-3.02,-604
232,2026-05-22T23:02:45.670893+00:00,ecosensor03,45,32.68,35.67,32.55,32.94,True,10.7,4007,True,-3.02,-604
233,2026-05-22T23:02:51.614194+00:00,ecosensor03,46,32.66,35.6,32.55,32.96,True,10.7,4007,True,-3.02,-604
234,2026-05-22T23:02:57.154952+00:00,ecosensor03,47,32.69,35.66,32.55,32.97,True,10.7,4007,True,-3.02,-604
235,2026-05-22T23:03:02.894186+00:00,ecosensor03,48,32.67,35.74,32.55,32.97,True,10.7,4007,True,-3.02,-604
236,2026-05-22T23:03:08.409342+00:00,ecosensor03,49,32.7,35.64,32.55,32.94,True,10.7,4007,True,-3.02,-604
237,2026-05-22T23:03:14.140377+00:00,ecosensor03,50,32.67,35.74,32.55,32.93,True,10.7,4007,True,-3.02,-604
238,2026-05-22T23:03:19.653795+00:00,ecosensor03,51,32.7,35.75,32.55,32.93,True,10.7,4007,True,-3.02,-604
239,2026-05-22T23:03:30.899806+00:00,ecosensor03,53,32.7,35.64,32.55,32.92,True,10.7,4007,True,-3.02,-604
240,2026-05-22T23:03:36.750822+00:00,ecosensor03,54,32.69,35.67,32.55,32.91,True,10.7,4007,True,-3.02,-604
241,2026-05-22T23:03:48.535809+00:00,ecosensor03,56,32.68,35.65,32.55,32.84,True,10.7,4007,True,-3.02,-604
